provider,model,model_label,prompt_id,iteration_index,family,count,iteration_time_sec
mistral_large,mistral-large-latest,Mistral Large,9,2,parsing-error,13,4.719181499996921
mistral_large,mistral-large-latest,Mistral Large,9,3,feature-crossing-specialization,7,4.189787166003953
mistral_large,mistral-large-latest,Mistral Large,9,3,parsing-error,9,4.189787166003953
mistral_large,mistral-large-latest,Mistral Large,9,4,feature-crossing-specialization,3,3.717838500000653
mistral_large,mistral-large-latest,Mistral Large,9,4,parsing-error,8,3.717838500000653
mistral_large,mistral-large-latest,Mistral Large,9,4,reference-error,4,3.717838500000653
mistral_large,mistral-large-latest,Mistral Large,10,1,parsing-error,1,5.120408791990485
mistral_large,mistral-large-latest,Mistral Large,11,1,parsing-error,1,4.624540459000855
mistral_large,mistral-large-latest,Mistral Large,13,1,feature-reference-expression-referent-is-feature,1,6.281086874994799
mistral_large,mistral-large-latest,Mistral Large,13,1,parsing-error,3,6.281086874994799
mistral_large,mistral-large-latest,Mistral Large,14,1,parsing-error,1,4.337393791996874
mistral_large,mistral-large-latest,Mistral Large,14,1,reference-error,4,4.337393791996874
mistral_large,mistral-large-latest,Mistral Large,15,1,feature-reference-expression-referent-is-feature,1,5.444543833000353
mistral_large,mistral-large-latest,Mistral Large,15,1,parsing-error,5,5.444543833000353
mistral_large,mistral-large-latest,Mistral Large,16,1,parsing-error,1,4.419259249989409
mistral_large,mistral-large-latest,Mistral Large,17,1,parsing-error,1,5.180681917001493
mistral_large,mistral-large-latest,Mistral Large,18,1,reference-error,4,5.239155499992194
mistral_large,mistral-large-latest,Mistral Large,19,1,reference-error,1,5.013713582986384
mistral_large,mistral-large-latest,Mistral Large,21,1,reference-error,2,5.38633458300319
mistral_large,mistral-large-latest,Mistral Large,23,1,parsing-error,1,4.688101542007644
mistral_large,mistral-large-latest,Mistral Large,23,1,reference-error,1,4.688101542007644
mistral_large,mistral-large-latest,Mistral Large,27,1,parsing-error,1,4.836586750010611
mistral_large,mistral-large-latest,Mistral Large,28,1,parsing-error,1,4.865042125005857
mistral_large,mistral-large-latest,Mistral Large,31,1,parsing-error,7,6.664817915996537
mistral_large,mistral-large-latest,Mistral Large,31,1,reference-error,8,6.664817915996537
mistral_large,mistral-large-latest,Mistral Large,31,2,parsing-error,2,5.402307999989716
mistral_large,mistral-large-latest,Mistral Large,31,2,reference-error,2,5.402307999989716
mistral_large,mistral-large-latest,Mistral Large,34,1,parsing-error,7,5.368886167008895
mistral_large,mistral-large-latest,Mistral Large,34,1,reference-error,1,5.368886167008895
mistral_large,mistral-large-latest,Mistral Large,34,1,type-error,1,5.368886167008895
mistral_large,mistral-large-latest,Mistral Large,35,1,parsing-error,1,5.137790708002285
mistral_large,mistral-large-latest,Mistral Large,36,1,parsing-error,1,4.264113291996182
mistral_large,mistral-large-latest,Mistral Large,36,1,reference-error,3,4.264113291996182
mistral_large,mistral-large-latest,Mistral Large,36,2,parsing-error,1,3.4103041250054957
mistral_large,mistral-large-latest,Mistral Large,36,2,reference-error,3,3.4103041250054957
mistral_large,mistral-large-latest,Mistral Large,36,3,feature-chaining-feature-not-one,3,4.746580375009216
mistral_large,mistral-large-latest,Mistral Large,36,3,parsing-error,10,4.746580375009216
mistral_large,mistral-large-latest,Mistral Large,36,3,reference-error,1,4.746580375009216
mistral_large,mistral-large-latest,Mistral Large,36,4,reference-error,1,4.030486458999803
mistral_large,mistral-large-latest,Mistral Large,38,1,parsing-error,1,4.9777308750053635
mistral_large,mistral-large-latest,Mistral Large,41,1,parsing-error,2,4.88234866700077
mistral_large,mistral-large-latest,Mistral Large,42,1,parsing-error,1,6.248673666996183
mistral_large,mistral-large-latest,Mistral Large,42,2,parsing-error,1,4.489459499993245
mistral_large,mistral-large-latest,Mistral Large,42,3,parsing-error,2,4.496277166996151
mistral_large,mistral-large-latest,Mistral Large,42,3,reference-error,1,4.496277166996151
mistral_large,mistral-large-latest,Mistral Large,42,4,parsing-error,1,4.3831328750093235
mistral_large,mistral-large-latest,Mistral Large,47,1,parsing-error,3,6.309292249992723
mistral_large,mistral-large-latest,Mistral Large,48,1,parsing-error,2,7.095272874998045
mistral_large,mistral-large-latest,Mistral Large,49,1,parsing-error,1,6.361902916993131
mistral_large,mistral-large-latest,Mistral Large,49,2,reference-error,1,5.055898125006934
mistral_large,mistral-large-latest,Mistral Large,50,1,reference-error,9,5.719125042000087
mistral_large,mistral-large-latest,Mistral Large,51,1,parsing-error,1,6.304601875002845
mistral_large,mistral-large-latest,Mistral Large,51,1,reference-error,2,6.304601875002845
mistral_large,mistral-large-latest,Mistral Large,51,2,parsing-error,1,5.516253207999398
mistral_large,mistral-large-latest,Mistral Large,51,2,reference-error,5,5.516253207999398
mistral_large,mistral-large-latest,Mistral Large,51,2,type-error,6,5.516253207999398
mistral_large,mistral-large-latest,Mistral Large,51,3,parsing-error,1,5.598357834009221
mistral_large,mistral-large-latest,Mistral Large,51,3,reference-error,2,5.598357834009221
mistral_large,mistral-large-latest,Mistral Large,51,4,reference-error,3,5.538207667006645
mistral_large,mistral-large-latest,Mistral Large,51,4,type-error,6,5.538207667006645
mistral_large,mistral-large-latest,Mistral Large,52,1,parsing-error,1,4.736419292006758
mistral_large,mistral-large-latest,Mistral Large,52,2,reference-error,2,3.915449209001963
mistral_large,mistral-large-latest,Mistral Large,54,1,parsing-error,6,5.9531691250012955
mistral_large,mistral-large-latest,Mistral Large,54,2,parsing-error,3,4.711082042005728
mistral_large,mistral-large-latest,Mistral Large,54,3,parsing-error,3,4.398196916008601
mistral_large,mistral-large-latest,Mistral Large,55,1,parsing-error,4,5.835268833005102
mistral_large,mistral-large-latest,Mistral Large,55,1,reference-error,1,5.835268833005102
mistral_large,mistral-large-latest,Mistral Large,55,2,parsing-error,6,3.852039000004879
mistral_large,mistral-large-latest,Mistral Large,55,2,reference-error,1,3.852039000004879
mistral_large,mistral-large-latest,Mistral Large,55,3,parsing-error,2,8.9788784590055
mistral_large,mistral-large-latest,Mistral Large,56,1,invocation-expression-instantiated-type,1,2.781152083000052
mistral_large,mistral-large-latest,Mistral Large,56,1,reference-error,1,2.781152083000052
mistral_large,mistral-large-latest,Mistral Large,56,1,subsetting-uniqueness-conformance,1,2.781152083000052
mistral_large,mistral-large-latest,Mistral Large,56,2,invocation-expression-instantiated-type,1,2.3002064589963993
mistral_large,mistral-large-latest,Mistral Large,56,2,reference-error,1,2.3002064589963993
mistral_large,mistral-large-latest,Mistral Large,56,3,parsing-error,3,2.9408498330012662
mistral_large,mistral-large-latest,Mistral Large,56,3,reference-error,2,2.9408498330012662
mistral_large,mistral-large-latest,Mistral Large,57,1,feature-reference-expression-referent-is-feature,1,3.81854687500163
mistral_large,mistral-large-latest,Mistral Large,57,1,parameter-membership-owning-type,1,3.81854687500163
mistral_large,mistral-large-latest,Mistral Large,57,1,parsing-error,9,3.81854687500163
mistral_large,mistral-large-latest,Mistral Large,57,2,feature-reference-expression-referent-is-feature,1,2.080256166998879
mistral_large,mistral-large-latest,Mistral Large,57,2,parameter-membership-owning-type,1,2.080256166998879
mistral_large,mistral-large-latest,Mistral Large,57,2,parsing-error,3,2.080256166998879
mistral_large,mistral-large-latest,Mistral Large,59,1,parsing-error,2,6.706681083000149
mistral_large,mistral-large-latest,Mistral Large,59,1,reference-error,3,6.706681083000149
mistral_large,mistral-large-latest,Mistral Large,60,1,parsing-error,2,5.651306667001336
mistral_large,mistral-large-latest,Mistral Large,60,1,reference-error,1,5.651306667001336
mistral_large,mistral-large-latest,Mistral Large,62,1,parsing-error,7,4.635011082995334
mistral_large,mistral-large-latest,Mistral Large,62,1,reference-error,1,4.635011082995334
mistral_large,mistral-large-latest,Mistral Large,62,2,parsing-error,3,4.117946792001021
mistral_large,mistral-large-latest,Mistral Large,62,2,reference-error,1,4.117946792001021
mistral_large,mistral-large-latest,Mistral Large,63,1,parsing-error,4,4.9015732090047095
mistral_large,mistral-large-latest,Mistral Large,64,1,parsing-error,12,5.7371252909943
mistral_large,mistral-large-latest,Mistral Large,64,1,reference-error,1,5.7371252909943
mistral_large,mistral-large-latest,Mistral Large,64,2,parsing-error,5,4.147238292003749
mistral_large,mistral-large-latest,Mistral Large,64,2,reference-error,1,4.147238292003749
mistral_large,mistral-large-latest,Mistral Large,65,1,parsing-error,16,6.462844166991999
mistral_large,mistral-large-latest,Mistral Large,65,1,reference-error,1,6.462844166991999
mistral_large,mistral-large-latest,Mistral Large,65,2,parsing-error,10,7.36796275000961
mistral_large,mistral-large-latest,Mistral Large,65,2,reference-error,1,7.36796275000961
mistral_large,mistral-large-latest,Mistral Large,65,3,parameter-membership-owning-type,1,3.4243717080098577
mistral_large,mistral-large-latest,Mistral Large,65,3,parsing-error,2,3.4243717080098577
mistral_large,mistral-large-latest,Mistral Large,65,4,parsing-error,5,7.043139332992723
mistral_large,mistral-large-latest,Mistral Large,66,1,parsing-error,7,5.165116665986716
mistral_large,mistral-large-latest,Mistral Large,68,1,parameter-membership-owning-type,1,8.03261612499773
mistral_large,mistral-large-latest,Mistral Large,68,1,parsing-error,1,8.03261612499773
mistral_large,mistral-large-latest,Mistral Large,68,2,parameter-membership-owning-type,3,9.89367420799681
mistral_large,mistral-large-latest,Mistral Large,68,2,parsing-error,4,9.89367420799681
mistral_large,mistral-large-latest,Mistral Large,70,1,cross-subsetting-crossing-feature,6,7.820254667007248
mistral_large,mistral-large-latest,Mistral Large,70,1,feature-owned-cross-subsetting,4,7.820254667007248
mistral_large,mistral-large-latest,Mistral Large,70,1,parsing-error,11,7.820254667007248
mistral_large,mistral-large-latest,Mistral Large,70,1,reference-error,13,7.820254667007248
mistral_large,mistral-large-latest,Mistral Large,70,1,type-error,2,7.820254667007248
mistral_large,mistral-large-latest,Mistral Large,70,2,parsing-error,4,6.335413166991202
mistral_large,mistral-large-latest,Mistral Large,70,2,reference-error,2,6.335413166991202
mistral_large,mistral-large-latest,Mistral Large,70,3,parsing-error,4,9.255604624995613
mistral_large,mistral-large-latest,Mistral Large,74,1,invocation-expression-instantiated-type,1,6.463626791999559
mistral_large,mistral-large-latest,Mistral Large,74,1,parsing-error,14,6.463626791999559
mistral_large,mistral-large-latest,Mistral Large,74,1,reference-error,3,6.463626791999559
mistral_large,mistral-large-latest,Mistral Large,74,2,parsing-error,10,6.89771729100903
mistral_large,mistral-large-latest,Mistral Large,74,2,reference-error,15,6.89771729100903
mistral_large,mistral-large-latest,Mistral Large,74,3,invocation-expression-instantiated-type,1,10.695229334000032
mistral_large,mistral-large-latest,Mistral Large,74,3,parsing-error,12,10.695229334000032
mistral_large,mistral-large-latest,Mistral Large,74,3,reference-error,2,10.695229334000032
mistral_large,mistral-large-latest,Mistral Large,77,1,parsing-error,8,6.812081541997031
mistral_large,mistral-large-latest,Mistral Large,77,1,reference-error,1,6.812081541997031
mistral_large,mistral-large-latest,Mistral Large,78,1,parsing-error,5,7.30929183299304
mistral_large,mistral-large-latest,Mistral Large,78,1,reference-error,2,7.30929183299304
mistral_large,mistral-large-latest,Mistral Large,78,2,parsing-error,1,5.054115457998705
mistral_large,mistral-large-latest,Mistral Large,80,1,parsing-error,20,9.367026374995476
mistral_large,mistral-large-latest,Mistral Large,82,1,parsing-error,4,4.770943457988324
mistral_large,mistral-large-latest,Mistral Large,82,1,reference-error,4,4.770943457988324
mistral_large,mistral-large-latest,Mistral Large,85,1,feature-reference-expression-referent-is-feature,7,7.345946707995608
mistral_large,mistral-large-latest,Mistral Large,86,1,reference-error,1,6.007304624989047
mistral_large,mistral-large-latest,Mistral Large,88,1,parsing-error,6,6.564262750005582
mistral_large,mistral-large-latest,Mistral Large,88,1,reference-error,2,6.564262750005582
mistral_large,mistral-large-latest,Mistral Large,89,1,parsing-error,4,5.848966958990786
mistral_large,mistral-large-latest,Mistral Large,93,1,parsing-error,4,7.31212983300793
mistral_large,mistral-large-latest,Mistral Large,94,1,parsing-error,18,7.69525970799441
mistral_large,mistral-large-latest,Mistral Large,94,1,reference-error,2,7.69525970799441
mistral_large,mistral-large-latest,Mistral Large,94,2,parsing-error,3,4.435390375001589
mistral_large,mistral-large-latest,Mistral Large,94,2,reference-error,4,4.435390375001589
mistral_large,mistral-large-latest,Mistral Large,96,1,parsing-error,6,3.401024791994132
mistral_large,mistral-large-latest,Mistral Large,96,1,reference-error,1,3.401024791994132
mistral_large,mistral-large-latest,Mistral Large,96,2,parsing-error,4,2.566258916995139
mistral_large,mistral-large-latest,Mistral Large,96,2,reference-error,1,2.566258916995139
mistral_large,mistral-large-latest,Mistral Large,97,1,parameter-membership-owning-type,5,4.378964792005718
mistral_large,mistral-large-latest,Mistral Large,97,1,parsing-error,5,4.378964792005718
mistral_large,mistral-large-latest,Mistral Large,98,1,parsing-error,1,5.221534833006444
mistral_large,mistral-large-latest,Mistral Large,99,1,parsing-error,20,6.896980917008477
mistral_large,mistral-large-latest,Mistral Large,99,1,reference-error,12,6.896980917008477
mistral_large,mistral-large-latest,Mistral Large,99,2,parsing-error,18,16.511717917004717
mistral_large,mistral-large-latest,Mistral Large,99,2,reference-error,8,16.511717917004717
mistral_large,mistral-large-latest,Mistral Large,99,2,type-error,4,16.511717917004717
mistral_large,mistral-large-latest,Mistral Large,100,1,part-usage-part-definition,1,5.673743958002888
mistral_large,mistral-large-latest,Mistral Large,100,2,reference-error,6,4.348832749994472
mistral_large,mistral-large-latest,Mistral Large,100,3,feature-value-overriding,1,4.50861433299724
mistral_large,mistral-large-latest,Mistral Large,100,3,part-usage-part-definition,1,4.50861433299724
mistral_large,mistral-large-latest,Mistral Large,100,3,reference-error,2,4.50861433299724
mistral_large,mistral-large-latest,Mistral Large,102,1,parsing-error,4,11.513184458002796
mistral_large,mistral-large-latest,Mistral Large,102,1,reference-error,1,11.513184458002796
mistral_large,mistral-large-latest,Mistral Large,102,2,parsing-error,2,9.703045208996627
mistral_large,mistral-large-latest,Mistral Large,104,1,parsing-error,1,7.1945477920089616
mistral_large,mistral-large-latest,Mistral Large,105,1,parsing-error,1,7.928381625009933
mistral_large,mistral-large-latest,Mistral Large,108,1,parsing-error,4,4.769786832999671
mistral_large,mistral-large-latest,Mistral Large,108,1,reference-error,1,4.769786832999671
mistral_large,mistral-large-latest,Mistral Large,108,2,parsing-error,2,5.125206041993806
mistral_large,mistral-large-latest,Mistral Large,108,2,reference-error,1,5.125206041993806
mistral_large,mistral-large-latest,Mistral Large,110,1,parsing-error,2,5.658908124998561
mistral_large,mistral-large-latest,Mistral Large,112,1,parsing-error,1,8.300426250003511
mistral_large,mistral-large-latest,Mistral Large,113,1,parsing-error,1,7.475432749997708
mistral_large,mistral-large-latest,Mistral Large,114,1,parsing-error,1,5.641937374995905
mistral_large,mistral-large-latest,Mistral Large,114,2,parsing-error,1,4.027610417004325
mistral_large,mistral-large-latest,Mistral Large,116,1,parsing-error,1,5.844091499995557
mistral_large,mistral-large-latest,Mistral Large,116,2,parsing-error,1,4.211017499997979
mistral_large,mistral-large-latest,Mistral Large,117,1,parsing-error,7,8.576820666989079
mistral_large,mistral-large-latest,Mistral Large,117,1,port-definition-owned-usages-not-composite,1,8.576820666989079
mistral_large,mistral-large-latest,Mistral Large,117,1,reference-error,7,8.576820666989079
mistral_large,mistral-large-latest,Mistral Large,120,1,parsing-error,10,6.3595445419923635
mistral_large,mistral-large-latest,Mistral Large,120,2,parsing-error,4,4.704518750004354
mistral_large,mistral-large-latest,Mistral Large,120,3,parsing-error,5,4.644110875000479
mistral_large,mistral-large-latest,Mistral Large,121,1,feature-chaining-feature-not-one,1,9.669804666991697
mistral_large,mistral-large-latest,Mistral Large,121,1,invocation-expression-instantiated-type,1,9.669804666991697
mistral_large,mistral-large-latest,Mistral Large,121,1,parsing-error,14,9.669804666991697
mistral_large,mistral-large-latest,Mistral Large,121,1,reference-error,1,9.669804666991697
mistral_large,mistral-large-latest,Mistral Large,121,2,feature-chaining-feature-not-one,1,5.77181274999748
mistral_large,mistral-large-latest,Mistral Large,121,2,parsing-error,3,5.77181274999748
mistral_large,mistral-large-latest,Mistral Large,121,3,parsing-error,2,6.026240166989737
mistral_large,mistral-large-latest,Mistral Large,121,3,reference-error,1,6.026240166989737
mistral_large,mistral-large-latest,Mistral Large,122,1,parsing-error,4,5.41452591700363
mistral_large,mistral-large-latest,Mistral Large,123,1,parsing-error,7,9.315004709002096
mistral_large,mistral-large-latest,Mistral Large,123,1,reference-error,7,9.315004709002096
mistral_large,mistral-large-latest,Mistral Large,124,1,parsing-error,3,4.395959874993423
mistral_large,mistral-large-latest,Mistral Large,124,1,reference-error,6,4.395959874993423
mistral_large,mistral-large-latest,Mistral Large,126,1,parsing-error,2,3.757538125006249
mistral_large,mistral-large-latest,Mistral Large,126,2,parsing-error,2,2.6356452500040177
mistral_large,mistral-large-latest,Mistral Large,126,2,reference-error,3,2.6356452500040177
mistral_large,mistral-large-latest,Mistral Large,127,1,parsing-error,1,6.412629291997291
mistral_large,mistral-large-latest,Mistral Large,129,1,parsing-error,7,7.122075125007541
mistral_large,mistral-large-latest,Mistral Large,129,2,reference-error,7,6.2971917079994455
mistral_large,mistral-large-latest,Mistral Large,133,1,parsing-error,1,6.223279208003078
mistral_large,mistral-large-latest,Mistral Large,134,1,parsing-error,4,5.950405540992506
mistral_large,mistral-large-latest,Mistral Large,134,1,reference-error,1,5.950405540992506
mistral_large,mistral-large-latest,Mistral Large,134,2,parsing-error,1,4.086423959000967
mistral_large,mistral-large-latest,Mistral Large,135,1,parsing-error,7,7.436455416987883
mistral_large,mistral-large-latest,Mistral Large,138,1,invocation-expression-instantiated-type,1,5.410458790996927
mistral_large,mistral-large-latest,Mistral Large,138,1,parameter-membership-owning-type,3,5.410458790996927
mistral_large,mistral-large-latest,Mistral Large,138,1,parsing-error,4,5.410458790996927
mistral_large,mistral-large-latest,Mistral Large,139,1,parsing-error,9,8.9960809579934
mistral_large,mistral-large-latest,Mistral Large,139,1,reference-error,20,8.9960809579934
mistral_large,mistral-large-latest,Mistral Large,139,2,reference-error,10,7.011321833007969
mistral_large,mistral-large-latest,Mistral Large,141,1,parsing-error,4,9.322254250000697
mistral_large,mistral-large-latest,Mistral Large,142,1,parsing-error,2,4.949292457997217
mistral_large,mistral-large-latest,Mistral Large,143,1,parsing-error,8,6.23962045799999
mistral_large,mistral-large-latest,Mistral Large,143,1,reference-error,2,6.23962045799999
mistral_large,mistral-large-latest,Mistral Large,144,1,parsing-error,7,4.091648041998269
mistral_large,mistral-large-latest,Mistral Large,144,1,reference-error,5,4.091648041998269
mistral_large,mistral-large-latest,Mistral Large,144,2,parsing-error,9,3.281650916993385
mistral_large,mistral-large-latest,Mistral Large,144,2,reference-error,3,3.281650916993385
mistral_large,mistral-large-latest,Mistral Large,145,1,parsing-error,1,4.1689629159955075
mistral_large,mistral-large-latest,Mistral Large,145,1,quantity-operator-expression,1,4.1689629159955075
mistral_large,mistral-large-latest,Mistral Large,145,2,parsing-error,3,3.169729417000781
mistral_large,mistral-large-latest,Mistral Large,145,2,type-error,1,3.169729417000781
mistral_large,mistral-large-latest,Mistral Large,146,1,parsing-error,4,7.191954833004274
mistral_large,mistral-large-latest,Mistral Large,146,1,reference-error,3,7.191954833004274
mistral_large,mistral-large-latest,Mistral Large,146,1,type-error,1,7.191954833004274
mistral_large,mistral-large-latest,Mistral Large,147,1,parsing-error,2,7.293193125005928
mistral_large,mistral-large-latest,Mistral Large,147,1,reference-error,4,7.293193125005928
mistral_large,mistral-large-latest,Mistral Large,148,1,invocation-expression-instantiated-type,3,6.533700415995554
mistral_large,mistral-large-latest,Mistral Large,148,1,reference-error,1,6.533700415995554
mistral_large,mistral-large-latest,Mistral Large,148,2,parsing-error,6,4.777151332993526
mistral_large,mistral-large-latest,Mistral Large,148,2,reference-error,5,4.777151332993526
mistral_large,mistral-large-latest,Mistral Large,148,2,type-error,1,4.777151332993526
mistral_large,mistral-large-latest,Mistral Large,148,3,parsing-error,6,4.614428125001723
mistral_large,mistral-large-latest,Mistral Large,148,3,reference-error,6,4.614428125001723
mistral_large,mistral-large-latest,Mistral Large,148,3,type-error,3,4.614428125001723
mistral_large,mistral-large-latest,Mistral Large,149,1,attribute-usage-features,7,6.871293833988602
mistral_large,mistral-large-latest,Mistral Large,149,1,parameter-membership-owning-type,1,6.871293833988602
mistral_large,mistral-large-latest,Mistral Large,149,1,parsing-error,4,6.871293833988602
mistral_large,mistral-large-latest,Mistral Large,149,1,reference-error,7,6.871293833988602
mistral_large,mistral-large-latest,Mistral Large,149,2,reference-error,10,4.554589749997831
mistral_large,mistral-large-latest,Mistral Large,150,1,invocation-expression-instantiated-type,3,7.420617625000887
mistral_large,mistral-large-latest,Mistral Large,150,1,parsing-error,7,7.420617625000887
mistral_large,mistral-large-latest,Mistral Large,150,1,quantity-operator-expression,3,7.420617625000887
mistral_large,mistral-large-latest,Mistral Large,150,1,type-error,4,7.420617625000887
mistral_large,mistral-large-latest,Mistral Large,151,1,parsing-error,6,8.319520165998256
mistral_large,mistral-large-latest,Mistral Large,151,1,reference-error,3,8.319520165998256
mistral_large,mistral-large-latest,Mistral Large,151,2,parsing-error,4,5.344796582998242
mistral_large,mistral-large-latest,Mistral Large,151,2,reference-error,2,5.344796582998242
openai,openai,OpenAI,2,1,parsing-error,3,13.320488582998223
openai,openai,OpenAI,3,1,parsing-error,4,11.71694566700171
openai,openai,OpenAI,7,1,parsing-error,4,23.707326750001812
openai,openai,OpenAI,10,1,parsing-error,2,61.86114012500184
openai,openai,OpenAI,10,1,port-definition-owned-usages-not-composite,4,61.86114012500184
openai,openai,OpenAI,10,2,parsing-error,2,7.622988041999633
openai,openai,OpenAI,12,1,parsing-error,2,61.54003341700445
openai,openai,OpenAI,12,1,port-definition-owned-usages-not-composite,2,61.54003341700445
openai,openai,OpenAI,13,1,port-definition-owned-usages-not-composite,2,50.73696049999853
openai,openai,OpenAI,14,1,feature-chaining-feature-not-one,1,32.37918308400549
openai,openai,OpenAI,14,1,parsing-error,5,32.37918308400549
openai,openai,OpenAI,15,1,feature-chaining-feature-not-one,1,17.637960583000677
openai,openai,OpenAI,15,1,parsing-error,3,17.637960583000677
openai,openai,OpenAI,15,1,port-definition-owned-usages-not-composite,2,17.637960583000677
openai,openai,OpenAI,17,1,feature-chaining-feature-not-one,1,9.703630832998895
openai,openai,OpenAI,17,1,parsing-error,3,9.703630832998895
openai,openai,OpenAI,17,1,port-definition-owned-usages-not-composite,1,9.703630832998895
openai,openai,OpenAI,17,2,parsing-error,1,7.894926624998334
openai,openai,OpenAI,17,2,port-definition-owned-usages-not-composite,1,7.894926624998334
openai,openai,OpenAI,18,1,parsing-error,5,12.728479124998556
openai,openai,OpenAI,18,1,reference-error,2,12.728479124998556
openai,openai,OpenAI,19,1,port-definition-owned-usages-not-composite,3,13.361674082996617
openai,openai,OpenAI,19,2,parsing-error,3,9.860430332999384
openai,openai,OpenAI,19,2,port-definition-owned-usages-not-composite,3,9.860430332999384
openai,openai,OpenAI,20,1,port-definition-owned-usages-not-composite,3,25.747403666995524
openai,openai,OpenAI,21,1,port-definition-owned-usages-not-composite,3,12.167483833000006
openai,openai,OpenAI,24,1,port-definition-owned-usages-not-composite,5,16.645942540999386
openai,openai,OpenAI,25,1,parsing-error,2,25.730685708003875
openai,openai,OpenAI,25,1,port-definition-owned-usages-not-composite,4,25.730685708003875
openai,openai,OpenAI,33,1,port-definition-owned-usages-not-composite,4,20.463869708997663
openai,openai,OpenAI,34,1,reference-error,1,12.29186770800152
openai,openai,OpenAI,35,1,parsing-error,1,3.423240749994875
openai,openai,OpenAI,35,1,reference-error,1,3.423240749994875
openai,openai,OpenAI,36,1,reference-error,1,11.83845933300472
openai,openai,OpenAI,37,1,parsing-error,1,20.84736483299639
openai,openai,OpenAI,37,1,reference-error,1,20.84736483299639
openai,openai,OpenAI,38,1,reference-error,1,18.343650708004137
openai,openai,OpenAI,39,1,reference-error,2,11.170924792000733
openai,openai,OpenAI,40,1,port-definition-owned-usages-not-composite,1,16.122694915997272
openai,openai,OpenAI,40,1,reference-error,1,16.122694915997272
openai,openai,OpenAI,41,1,parsing-error,1,17.73934441599704
openai,openai,OpenAI,41,1,reference-error,1,17.73934441599704
openai,openai,OpenAI,42,1,parsing-error,1,15.8127278749962
openai,openai,OpenAI,42,1,reference-error,1,15.8127278749962
openai,openai,OpenAI,43,1,parsing-error,16,21.012879665999208
openai,openai,OpenAI,43,1,reference-error,29,21.012879665999208
openai,openai,OpenAI,43,2,parsing-error,1,12.977729332997114
openai,openai,OpenAI,45,1,port-definition-owned-usages-not-composite,3,18.407424249999167
openai,openai,OpenAI,46,1,port-definition-owned-usages-not-composite,6,17.431582249999337
openai,openai,OpenAI,52,1,parsing-error,5,36.39731995799957
openai,openai,OpenAI,52,2,import-explicit-visibility,1,19.84970508299739
openai,openai,OpenAI,52,2,parsing-error,15,19.84970508299739
openai,openai,OpenAI,52,3,parsing-error,3,11.030997207999462
openai,openai,OpenAI,53,1,parsing-error,2,24.892352333001327
openai,openai,OpenAI,53,1,reference-error,3,24.892352333001327
openai,openai,OpenAI,54,1,parsing-error,6,19.411495084001217
openai,openai,OpenAI,55,1,parsing-error,2,17.872359999993932
openai,openai,OpenAI,55,2,parsing-error,2,3.871044667001115
openai,openai,OpenAI,55,3,parsing-error,3,6.777221458003623
openai,openai,OpenAI,55,3,reference-error,1,6.777221458003623
openai,openai,OpenAI,56,1,invocation-expression-instantiated-type,1,40.23500458300259
openai,openai,OpenAI,56,1,reference-error,1,40.23500458300259
openai,openai,OpenAI,60,1,parsing-error,1,13.720278375003543
openai,openai,OpenAI,63,1,parsing-error,4,13.252685542000108
openai,openai,OpenAI,63,1,reference-error,5,13.252685542000108
openai,openai,OpenAI,66,1,parsing-error,2,14.238715624996985
openai,openai,OpenAI,67,1,parsing-error,2,18.472967790999977
openai,openai,OpenAI,67,1,reference-error,7,18.472967790999977
openai,openai,OpenAI,68,1,reference-error,8,14.718940250000742
openai,openai,OpenAI,69,1,parsing-error,2,32.62777562499832
openai,openai,OpenAI,70,1,port-definition-owned-usages-not-composite,1,10.157952834000753
openai,openai,OpenAI,70,2,parsing-error,1,8.320573125005467
openai,openai,OpenAI,70,2,port-definition-owned-usages-not-composite,1,8.320573125005467
openai,openai,OpenAI,71,1,port-definition-owned-usages-not-composite,1,26.03129587500007
openai,openai,OpenAI,77,1,parsing-error,3,17.9864523330034
openai,openai,OpenAI,80,1,reference-error,2,30.72121404099744
openai,openai,OpenAI,81,1,parsing-error,6,21.1120491249967
openai,openai,OpenAI,83,1,port-definition-owned-usages-not-composite,2,16.615937499998836
openai,openai,OpenAI,85,1,reference-error,7,19.700376583001344
openai,openai,OpenAI,88,1,reference-error,5,31.472310375000234
openai,openai,OpenAI,91,1,parsing-error,1,11.296772041001532
openai,openai,OpenAI,92,1,port-definition-owned-usages-not-composite,4,20.86695416699513
openai,openai,OpenAI,92,1,reference-error,20,20.86695416699513
openai,openai,OpenAI,93,1,parsing-error,46,118.99698949999583
openai,openai,OpenAI,93,1,reference-error,4,118.99698949999583
openai,openai,OpenAI,93,1,type-error,2,118.99698949999583
openai,openai,OpenAI,93,2,parsing-error,26,14.00786550000339
openai,openai,OpenAI,94,1,parsing-error,6,17.425166500004707
openai,openai,OpenAI,95,1,reference-error,1,11.966686042003856
openai,openai,OpenAI,96,1,parsing-error,2,18.672515832993668
openai,openai,OpenAI,96,1,reference-error,2,18.672515832993668
openai,openai,OpenAI,97,1,feature-reference-expression-referent-is-feature,2,28.737119165998593
openai,openai,OpenAI,97,1,parsing-error,11,28.737119165998593
openai,openai,OpenAI,97,2,reference-error,4,16.795468541997252
openai,openai,OpenAI,98,1,feature-chaining-feature-not-one,2,10.183446375005587
openai,openai,OpenAI,98,1,parsing-error,8,10.183446375005587
