provider,model,prompt_id,iteration_index,pass_at_iteration,error_count,error_families_json,iteration_time_sec,tokens_in,tokens_out,tokens_total,return_code,warning_count,warning_families_json,run_id,session_id,source_path
deepseek_reasoner,deepseek-reasoner,18,1,False,8,"{""parsing-error"": 8}",47.18807375000324,340,2368,2708,1,0,{},20260220-100828,20260220-100828,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_DEEPSEEK_REASONER/18/18_refine_manifest.json
deepseek_reasoner,deepseek-reasoner,18,2,True,0,{},29.816818334002164,1983,1421,3404,0,0,{},20260220-100828,20260220-100828,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_DEEPSEEK_REASONER/18/18_refine_manifest.json
deepseek_reasoner,deepseek-reasoner,19,1,True,0,{},54.939459499990335,372,2759,3131,0,0,{},20260220-100842,20260220-100842,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_DEEPSEEK_REASONER/19/19_refine_manifest.json
deepseek_reasoner,deepseek-reasoner,20,1,True,0,{},49.985025499991025,339,2515,2854,0,0,{},20260220-100906,20260220-100906,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_DEEPSEEK_REASONER/20/20_refine_manifest.json
deepseek_reasoner,deepseek-reasoner,21,1,False,4,"{""parsing-error"": 4}",39.96798770900932,328,1959,2287,1,0,{},20260220-100938,20260220-100938,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_DEEPSEEK_REASONER/21/21_refine_manifest.json
deepseek_reasoner,deepseek-reasoner,21,2,False,6,"{""parsing-error"": 6}",9.398439749988029,980,404,1384,1,0,{},20260220-100938,20260220-100938,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_DEEPSEEK_REASONER/21/21_refine_manifest.json
deepseek_reasoner,deepseek-reasoner,21,3,True,0,{},16.958145625001634,1857,765,2622,0,0,{},20260220-100938,20260220-100938,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_DEEPSEEK_REASONER/21/21_refine_manifest.json
deepseek_reasoner,deepseek-reasoner,22,1,True,0,{},38.95907891700335,365,1874,2239,0,0,{},20260220-100946,20260220-100946,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_DEEPSEEK_REASONER/22/22_refine_manifest.json
deepseek_reasoner,deepseek-reasoner,23,1,True,0,{},52.29992904199753,336,2575,2911,0,0,{},20260220-100957,20260220-100957,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_DEEPSEEK_REASONER/23/23_refine_manifest.json
deepseek_reasoner,deepseek-reasoner,24,1,True,0,{},18.60512999999628,358,842,1200,0,0,{},20260220-101007,20260220-101007,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_DEEPSEEK_REASONER/24/24_refine_manifest.json
deepseek_reasoner,deepseek-reasoner,25,1,True,0,{},46.7761762500013,378,2365,2743,0,0,{},20260220-101027,20260220-101027,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_DEEPSEEK_REASONER/25/25_refine_manifest.json
deepseek_reasoner,deepseek-reasoner,26,1,True,0,{},35.80259062499681,377,1813,2190,0,0,{},20260220-101027,20260220-101027,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_DEEPSEEK_REASONER/26/26_refine_manifest.json
deepseek_reasoner,deepseek-reasoner,27,1,False,4,"{""parsing-error"": 4}",38.32273675000761,352,1939,2291,1,0,{},20260220-101045,20260220-101045,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_DEEPSEEK_REASONER/27/27_refine_manifest.json
deepseek_reasoner,deepseek-reasoner,27,2,False,2,"{""parsing-error"": 2}",23.500131791995955,1173,1125,2298,1,0,{},20260220-101045,20260220-101045,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_DEEPSEEK_REASONER/27/27_refine_manifest.json
deepseek_reasoner,deepseek-reasoner,27,3,True,0,{},15.94112899999891,887,709,1596,0,0,{},20260220-101045,20260220-101045,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_DEEPSEEK_REASONER/27/27_refine_manifest.json
deepseek_reasoner,deepseek-reasoner,28,1,True,0,{},48.70380883399048,345,2412,2757,0,0,{},20260220-101050,20260220-101050,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_DEEPSEEK_REASONER/28/28_refine_manifest.json
deepseek_reasoner,deepseek-reasoner,29,1,True,0,{},75.29856770799961,365,3814,4179,0,0,{},20260220-101104,20260220-101104,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_DEEPSEEK_REASONER/29/29_refine_manifest.json
deepseek_reasoner,deepseek-reasoner,30,1,False,10,"{""parsing-error"": 10}",49.46567900000082,367,2414,2781,1,0,{},20260220-101115,20260220-101115,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_DEEPSEEK_REASONER/30/30_refine_manifest.json
deepseek_reasoner,deepseek-reasoner,30,2,False,10,"{""parsing-error"": 10}",29.561769834006554,1925,1434,3359,1,0,{},20260220-101115,20260220-101115,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_DEEPSEEK_REASONER/30/30_refine_manifest.json
deepseek_reasoner,deepseek-reasoner,30,3,True,0,{},33.65488520800136,1936,1494,3430,0,0,{},20260220-101115,20260220-101115,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_DEEPSEEK_REASONER/30/30_refine_manifest.json
deepseek_reasoner,deepseek-reasoner,31,1,True,0,{},64.5974137079902,358,3227,3585,0,0,{},20260220-101358,20260220-101358,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_DEEPSEEK_REASONER/31/31_refine_manifest.json
deepseek_reasoner,deepseek-reasoner,32,1,False,10,"{""parsing-error"": 7, ""reference-error"": 3}",27.712633917006315,361,1345,1706,1,0,{},20260220-101358,20260220-101358,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_DEEPSEEK_REASONER/32/32_refine_manifest.json
deepseek_reasoner,deepseek-reasoner,32,2,True,0,{},27.16471233399352,1699,1334,3033,0,0,{},20260220-101358,20260220-101358,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_DEEPSEEK_REASONER/32/32_refine_manifest.json
deepseek_reasoner,deepseek-reasoner,33,1,True,0,{},46.57709404200432,358,3458,3816,0,0,{},20260220-101859,20260220-101859,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_DEEPSEEK_REASONER/33/33_refine_manifest.json
deepseek_reasoner,deepseek-reasoner,34,1,False,4,"{""parsing-error"": 4}",81.55898020899622,334,4138,4472,1,0,{},20260220-101358,20260220-101358,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_DEEPSEEK_REASONER/34/34_refine_manifest.json
deepseek_reasoner,deepseek-reasoner,34,2,False,5,"{""parsing-error"": 5}",44.38269849999051,1226,2053,3279,1,0,{},20260220-101358,20260220-101358,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_DEEPSEEK_REASONER/34/34_refine_manifest.json
deepseek_reasoner,deepseek-reasoner,34,3,False,1,"{""parsing-error"": 1}",52.39487600000575,1338,2571,3909,1,0,{},20260220-101358,20260220-101358,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_DEEPSEEK_REASONER/34/34_refine_manifest.json
deepseek_reasoner,deepseek-reasoner,34,4,False,17,"{""attribute-usage-features"": 1, ""parameter-membership-owning-type"": 1, ""parsing-error"": 8, ""reference-error"": 7}",12.702949916987563,958,557,1515,1,0,{},20260220-101358,20260220-101358,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_DEEPSEEK_REASONER/34/34_refine_manifest.json
deepseek_reasoner,deepseek-reasoner,34,5,True,0,{},26.963820958000724,1655,1319,2974,0,0,{},20260220-101358,20260220-101358,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_DEEPSEEK_REASONER/34/34_refine_manifest.json
deepseek_reasoner,deepseek-reasoner,35,1,False,3,"{""parsing-error"": 3}",40.84629779100942,366,2012,2378,1,1,"{""namespace-distinguishability"": 1}",20260220-101358,20260220-101358,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_DEEPSEEK_REASONER/35/35_refine_manifest.json
deepseek_reasoner,deepseek-reasoner,35,2,True,0,{},56.44153454199841,1295,2797,4092,0,0,{},20260220-101358,20260220-101358,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_DEEPSEEK_REASONER/35/35_refine_manifest.json
deepseek_reasoner,deepseek-reasoner,36,1,False,1,"{""parsing-error"": 1}",72.34982074999425,396,3592,3988,1,0,{},20260220-101358,20260220-101358,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_DEEPSEEK_REASONER/36/36_refine_manifest.json
deepseek_reasoner,deepseek-reasoner,36,2,True,0,{},22.02470349999203,830,916,1746,0,0,{},20260220-101358,20260220-101358,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_DEEPSEEK_REASONER/36/36_refine_manifest.json
deepseek_reasoner,deepseek-reasoner,37,1,True,0,{},46.56865133300016,397,2324,2721,0,0,{},20260220-101358,20260220-101358,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_DEEPSEEK_REASONER/37/37_refine_manifest.json
deepseek_reasoner,deepseek-reasoner,38,1,False,2,"{""parsing-error"": 2}",41.73021737499221,369,2033,2402,1,0,{},20260220-101358,20260220-101358,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_DEEPSEEK_REASONER/38/38_refine_manifest.json
deepseek_reasoner,deepseek-reasoner,38,2,True,0,{},26.044527000005473,805,1254,2059,0,0,{},20260220-101358,20260220-101358,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_DEEPSEEK_REASONER/38/38_refine_manifest.json
deepseek_reasoner,deepseek-reasoner,39,1,False,12,"{""parsing-error"": 11, ""reference-error"": 1}",32.54616229199746,403,1555,1958,1,0,{},20260220-101446,20260220-101446,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_DEEPSEEK_REASONER/39/39_refine_manifest.json
deepseek_reasoner,deepseek-reasoner,39,2,True,0,{},29.471428999997443,1933,1328,3261,0,0,{},20260220-101446,20260220-101446,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_DEEPSEEK_REASONER/39/39_refine_manifest.json
deepseek_reasoner,deepseek-reasoner,40,1,True,0,{},59.8314162500028,428,2799,3227,0,0,{},20260220-101454,20260220-101454,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_DEEPSEEK_REASONER/40/40_refine_manifest.json
deepseek_reasoner,deepseek-reasoner,41,1,False,8,"{""parsing-error"": 4, ""reference-error"": 4}",53.19566329200461,397,2405,2802,1,1,"{""namespace-distinguishability"": 1}",20260220-101504,20260220-101504,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_DEEPSEEK_REASONER/41/41_refine_manifest.json
deepseek_reasoner,deepseek-reasoner,41,2,False,3,"{""reference-error"": 3}",22.042098541991436,1840,1003,2843,1,0,{},20260220-101504,20260220-101504,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_DEEPSEEK_REASONER/41/41_refine_manifest.json
deepseek_reasoner,deepseek-reasoner,41,3,True,0,{},26.423982749998686,721,1252,1973,0,0,{},20260220-101504,20260220-101504,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_DEEPSEEK_REASONER/41/41_refine_manifest.json
deepseek_reasoner,deepseek-reasoner,42,1,True,0,{},75.37873662500351,402,3691,4093,0,0,{},20260220-101507,20260220-101507,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_DEEPSEEK_REASONER/42/42_refine_manifest.json
deepseek_reasoner,deepseek-reasoner,43,1,False,5,"{""parsing-error"": 4, ""reference-error"": 1}",68.31049200000416,437,3339,3776,1,0,{},20260220-101533,20260220-101533,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_DEEPSEEK_REASONER/43/43_refine_manifest.json
deepseek_reasoner,deepseek-reasoner,43,2,True,0,{},18.612242333998438,1730,896,2626,0,0,{},20260220-101533,20260220-101533,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_DEEPSEEK_REASONER/43/43_refine_manifest.json
deepseek_reasoner,deepseek-reasoner,44,1,False,6,"{""parsing-error"": 6}",44.75513099999807,391,2138,2529,1,0,{},20260220-101536,20260220-101536,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_DEEPSEEK_REASONER/44/44_refine_manifest.json
deepseek_reasoner,deepseek-reasoner,44,2,True,0,{},26.6057912499964,1607,1263,2870,0,0,{},20260220-101536,20260220-101536,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_DEEPSEEK_REASONER/44/44_refine_manifest.json
deepseek_reasoner,deepseek-reasoner,45,1,True,0,{},43.41748791700229,359,2107,2466,0,0,{},20260220-101549,20260220-101549,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_DEEPSEEK_REASONER/45/45_refine_manifest.json
deepseek_reasoner,deepseek-reasoner,46,1,False,5,"{""connector-related-features"": 1, ""feature-chaining-feature-not-one"": 1, ""parsing-error"": 3}",56.34136616700562,398,2851,3249,1,0,{},20260220-101555,20260220-101555,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_DEEPSEEK_REASONER/46/46_refine_manifest.json
deepseek_reasoner,deepseek-reasoner,46,2,False,5,"{""connector-related-features"": 1, ""feature-chaining-feature-not-one"": 1, ""parsing-error"": 3}",59.87769587499497,1735,3014,4749,1,0,{},20260220-101555,20260220-101555,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_DEEPSEEK_REASONER/46/46_refine_manifest.json
deepseek_reasoner,deepseek-reasoner,46,3,False,5,"{""connector-related-features"": 1, ""feature-chaining-feature-not-one"": 1, ""parsing-error"": 3}",18.114032792000216,1700,858,2558,1,0,{},20260220-101555,20260220-101555,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_DEEPSEEK_REASONER/46/46_refine_manifest.json
deepseek_reasoner,deepseek-reasoner,46,4,True,0,{},205.23024466700736,1701,4271,5972,0,0,{},20260220-101555,20260220-101555,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_DEEPSEEK_REASONER/46/46_refine_manifest.json
deepseek_reasoner,deepseek-reasoner,47,1,False,5,"{""connector-related-features"": 1, ""feature-chaining-feature-not-one"": 1, ""parsing-error"": 3}",41.28165624999383,392,2005,2397,1,0,{},20260220-101624,20260220-101624,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_DEEPSEEK_REASONER/47/47_refine_manifest.json
deepseek_reasoner,deepseek-reasoner,47,2,True,0,{},264.35344437501044,1708,4164,5872,0,0,{},20260220-101624,20260220-101624,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_DEEPSEEK_REASONER/47/47_refine_manifest.json
deepseek_reasoner,deepseek-reasoner,48,1,False,4,"{""connector-related-features"": 1, ""parsing-error"": 2, ""reference-error"": 1}",40.60157783399336,440,1998,2438,1,0,{},20260220-101634,20260220-101634,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_DEEPSEEK_REASONER/48/48_refine_manifest.json
deepseek_reasoner,deepseek-reasoner,48,2,False,4,"{""connector-related-features"": 1, ""parsing-error"": 2, ""reference-error"": 1}",53.70070004199806,1438,2771,4209,1,0,{},20260220-101634,20260220-101634,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_DEEPSEEK_REASONER/48/48_refine_manifest.json
deepseek_reasoner,deepseek-reasoner,48,3,False,4,"{""connector-related-features"": 1, ""parsing-error"": 2, ""reference-error"": 1}",17.113713916012784,1437,822,2259,1,0,{},20260220-101634,20260220-101634,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_DEEPSEEK_REASONER/48/48_refine_manifest.json
deepseek_reasoner,deepseek-reasoner,48,4,True,0,{},30.29309279199515,1438,1461,2899,0,0,{},20260220-101634,20260220-101634,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_DEEPSEEK_REASONER/48/48_refine_manifest.json
deepseek_reasoner,deepseek-reasoner,49,1,True,0,{},33.731997416995,387,1648,2035,0,0,{},20260220-101647,20260220-101647,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_DEEPSEEK_REASONER/49/49_refine_manifest.json
deepseek_reasoner,deepseek-reasoner,50,1,True,0,{},35.995482042009826,410,1753,2163,0,0,{},20260220-101648,20260220-101648,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_DEEPSEEK_REASONER/50/50_refine_manifest.json
deepseek_reasoner,deepseek-reasoner,51,1,False,5,"{""parsing-error"": 4, ""reference-error"": 1}",81.60448508299305,391,4154,4545,1,17,"{""namespace-distinguishability"": 17}",20260220-101702,20260220-101702,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_DEEPSEEK_REASONER/51/51_refine_manifest.json
deepseek_reasoner,deepseek-reasoner,51,2,True,0,{},145.59867504199792,2094,1222,3316,0,15,"{""namespace-distinguishability"": 15}",20260220-101702,20260220-101702,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_DEEPSEEK_REASONER/51/51_refine_manifest.json
deepseek_reasoner,deepseek-reasoner,52,1,False,9,"{""feature-reference-expression-referent-is-feature"": 2, ""parsing-error"": 7}",63.93733116700605,407,3237,3644,1,9,"{""namespace-distinguishability"": 6, ""usage-feature-typing"": 3}",20260220-102504,20260220-102504,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_DEEPSEEK_REASONER/52/52_refine_manifest.json
deepseek_reasoner,deepseek-reasoner,52,2,True,0,{},56.444543958001304,1812,2905,4717,0,8,"{""namespace-distinguishability"": 8}",20260220-102504,20260220-102504,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_DEEPSEEK_REASONER/52/52_refine_manifest.json
deepseek_reasoner,deepseek-reasoner,53,1,False,4,"{""parsing-error"": 2, ""reference-error"": 2}",35.01624116700259,420,1741,2161,1,12,"{""namespace-distinguishability"": 12}",20260220-101725,20260220-101725,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_DEEPSEEK_REASONER/53/53_refine_manifest.json
deepseek_reasoner,deepseek-reasoner,53,2,True,0,{},29.12346470799821,1913,1420,3333,0,12,"{""namespace-distinguishability"": 12}",20260220-101725,20260220-101725,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_DEEPSEEK_REASONER/53/53_refine_manifest.json
deepseek_reasoner,deepseek-reasoner,54,1,True,0,{},63.05143554099777,422,3153,3575,0,0,{},20260220-101737,20260220-101737,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_DEEPSEEK_REASONER/54/54_refine_manifest.json
deepseek_reasoner,deepseek-reasoner,55,1,False,22,"{""invocation-expression-instantiated-type"": 5, ""reference-error"": 17}",214.573428083997,430,4775,5205,1,0,{},20260220-101830,20260220-101830,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_DEEPSEEK_REASONER/55/55_refine_manifest.json
deepseek_reasoner,deepseek-reasoner,55,2,True,0,{},51.834493250004016,1609,2643,4252,0,0,{},20260220-101830,20260220-101830,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_DEEPSEEK_REASONER/55/55_refine_manifest.json
deepseek_reasoner,deepseek-reasoner,56,1,False,2,"{""invocation-expression-instantiated-type"": 1, ""reference-error"": 1}",177.53635983300046,370,2806,3176,1,4,"{""namespace-distinguishability"": 4}",20260220-101842,20260220-101842,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_DEEPSEEK_REASONER/56/56_refine_manifest.json
deepseek_reasoner,deepseek-reasoner,56,2,True,0,{},83.85268750000978,1092,4388,5480,0,1,"{""namespace-distinguishability"": 1}",20260220-101842,20260220-101842,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_DEEPSEEK_REASONER/56/56_refine_manifest.json
deepseek_reasoner,deepseek-reasoner,57,1,True,0,{},164.2161888749979,420,2107,2527,0,0,{},20260220-101857,20260220-101857,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_DEEPSEEK_REASONER/57/57_refine_manifest.json
deepseek_reasoner,deepseek-reasoner,58,1,False,16,"{""parsing-error"": 16}",94.94031141701271,415,4896,5311,1,0,{},20260220-102204,20260220-102204,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_DEEPSEEK_REASONER/58/58_refine_manifest.json
deepseek_reasoner,deepseek-reasoner,58,2,True,0,{},23.99588837499323,2575,1208,3783,0,0,{},20260220-102204,20260220-102204,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_DEEPSEEK_REASONER/58/58_refine_manifest.json
deepseek_reasoner,deepseek-reasoner,59,1,True,0,{},80.16540587499912,407,4089,4496,0,0,{},20260220-102305,20260220-102305,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_DEEPSEEK_REASONER/59/59_refine_manifest.json
deepseek_reasoner,deepseek-reasoner,60,1,True,0,{},28.722089791001054,365,1397,1762,0,0,{},20260220-102346,20260220-102346,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_DEEPSEEK_REASONER/60/60_refine_manifest.json
deepseek_reasoner,deepseek-reasoner,61,1,True,0,{},40.88348274999589,414,2030,2444,0,0,{},20260220-102707,20260220-102707,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_DEEPSEEK_REASONER/61/61_refine_manifest.json
deepseek_reasoner,deepseek-reasoner,62,1,True,0,{},51.30506137499469,371,2485,2856,0,0,{},20260220-102707,20260220-102707,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_DEEPSEEK_REASONER/62/62_refine_manifest.json
deepseek_reasoner,deepseek-reasoner,63,1,True,0,{},73.10699354100507,402,3680,4082,0,0,{},20260220-102707,20260220-102707,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_DEEPSEEK_REASONER/63/63_refine_manifest.json
deepseek_reasoner,deepseek-reasoner,64,1,True,0,{},45.13063783400867,388,2243,2631,0,0,{},20260220-102707,20260220-102707,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_DEEPSEEK_REASONER/64/64_refine_manifest.json
deepseek_reasoner,deepseek-reasoner,65,1,True,0,{},38.635886000003666,363,1894,2257,0,0,{},20260220-102706,20260220-102706,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_DEEPSEEK_REASONER/65/65_refine_manifest.json
