provider,model,prompt_id,first_shot_pass,eventual_pass,iterations_run,iterations_to_success,unresolved_within_cap,first_iteration_error_count,final_error_count,total_error_count_across_iterations,first_failed_then_recovered,wall_time_sec,token_input,token_output,token_total,estimated_cost_usd,run_start_iteration,run_end_iteration,is_resumed_segment,run_id,session_id,source_path
anthropic,claude-sonnet-4-6,86,True,True,1,1,False,0,0,0,False,34.51522191701224,374,1087,1461,,1,1,False,20260220-092045,20260220-092045,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/86/86_refine_manifest.json
anthropic,claude-sonnet-4-6,87,True,True,1,1,False,0,0,0,False,13.215243375001592,476,1017,1493,,1,1,False,20260220-092113,20260220-092113,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/87/87_refine_manifest.json
anthropic,claude-sonnet-4-6,88,True,True,1,1,False,0,0,0,False,12.91103779200057,438,840,1278,,1,1,False,20260220-092114,20260220-092114,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/88/88_refine_manifest.json
anthropic,claude-sonnet-4-6,89,True,True,1,1,False,0,0,0,False,37.17890620799153,384,983,1367,,1,1,False,20260220-092115,20260220-092115,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/89/89_refine_manifest.json
anthropic,claude-sonnet-4-6,90,True,True,1,1,False,0,0,0,False,35.77793191700766,425,1287,1712,,1,1,False,20260220-092120,20260220-092120,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/90/90_refine_manifest.json
anthropic,claude-sonnet-4-6,91,False,True,2,2,False,1,0,1,True,70.41413525000098,3338,2299,5637,,1,2,False,20260220-092156,20260220-092156,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/91/91_refine_manifest.json
anthropic,claude-sonnet-4-6,92,True,True,1,1,False,0,0,0,False,34.20941304200096,402,3275,3677,,1,1,False,20260220-092156,20260220-092156,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/92/92_refine_manifest.json
anthropic,claude-sonnet-4-6,93,True,True,1,1,False,0,0,0,False,18.611924332988565,521,1660,2181,,1,1,False,20260220-092156,20260220-092156,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/93/93_refine_manifest.json
anthropic,claude-sonnet-4-6,94,False,True,2,2,False,1,0,1,True,16.157271749994834,1579,1348,2927,,1,2,False,20260220-092156,20260220-092156,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/94/94_refine_manifest.json
anthropic,claude-sonnet-4-6,95,False,True,2,2,False,3,0,3,True,82.03008841599512,3170,2043,5213,,1,2,False,20260220-092212,20260220-092212,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/95/95_refine_manifest.json
anthropic,claude-sonnet-4-6,96,False,True,2,2,False,1,0,1,True,44.03900233400054,948,169,1117,,1,2,False,20260220-092214,20260220-092214,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/96/96_refine_manifest.json
anthropic,claude-sonnet-4-6,97,True,True,1,1,False,0,0,0,False,28.04532062500948,369,354,723,,1,1,False,20260220-092231,20260220-092231,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/97/97_refine_manifest.json
anthropic,claude-sonnet-4-6,98,True,True,1,1,False,0,0,0,False,9.794769458007067,341,602,943,,1,1,False,20260220-092258,20260220-092258,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/98/98_refine_manifest.json
anthropic,claude-sonnet-4-6,99,True,True,1,1,False,0,0,0,False,9.169978958001593,456,643,1099,,1,1,False,20260220-092258,20260220-092258,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/99/99_refine_manifest.json
anthropic,claude-sonnet-4-6,100,False,True,2,2,False,2,0,2,True,27.03206841601059,1611,900,2511,,1,2,False,20260220-092307,20260220-092307,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/100/100_refine_manifest.json
anthropic,claude-sonnet-4-6,101,True,True,1,1,False,0,0,0,False,23.783974709003814,448,558,1006,,1,1,False,20260220-092308,20260220-092308,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/101/101_refine_manifest.json
anthropic,claude-sonnet-4-6,102,False,True,2,2,False,1,0,1,True,59.793850665999344,2695,2827,5522,,1,2,False,20260220-092308,20260220-092308,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/102/102_refine_manifest.json
anthropic,claude-sonnet-4-6,103,True,True,1,1,False,0,0,0,False,27.469259499994223,555,456,1011,,1,1,False,20260220-092332,20260220-092332,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/103/103_refine_manifest.json
anthropic,claude-sonnet-4-6,104,False,True,2,2,False,2,0,2,True,34.89758312499907,1946,1501,3447,,1,2,False,20260220-092333,20260220-092333,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/104/104_refine_manifest.json
anthropic,claude-sonnet-4-6,105,True,True,1,1,False,0,0,0,False,31.99833587500325,410,1113,1523,,1,1,False,20260220-092334,20260220-092334,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/105/105_refine_manifest.json
anthropic,claude-sonnet-4-6,106,True,True,1,1,False,0,0,0,False,11.798080499997013,405,746,1151,,1,1,False,20260220-092359,20260220-092359,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/106/106_refine_manifest.json
anthropic,claude-sonnet-4-6,107,False,True,2,2,False,3,0,3,True,53.14603687499766,2677,988,3665,,1,2,False,20260220-092406,20260220-092406,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/107/107_refine_manifest.json
anthropic,claude-sonnet-4-6,108,True,True,1,1,False,0,0,0,False,28.596470375006902,423,357,780,,1,1,False,20260220-092407,20260220-092407,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/108/108_refine_manifest.json
anthropic,claude-sonnet-4-6,109,False,True,2,2,False,2,0,2,True,33.846896292001475,1566,812,2378,,1,2,False,20260220-092408,20260220-092408,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/109/109_refine_manifest.json
anthropic,claude-sonnet-4-6,110,True,True,1,1,False,0,0,0,False,29.709606208009063,435,397,832,,1,1,False,20260220-092410,20260220-092410,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/110/110_refine_manifest.json
anthropic,claude-sonnet-4-6,111,True,True,1,1,False,0,0,0,False,9.898387332999846,449,637,1086,,1,1,False,20260220-092437,20260220-092437,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/111/111_refine_manifest.json
anthropic,claude-sonnet-4-6,112,True,True,1,1,False,0,0,0,False,29.886108040998806,553,1646,2199,,1,1,False,20260220-092440,20260220-092440,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/112/112_refine_manifest.json
anthropic,claude-sonnet-4-6,113,True,True,1,1,False,0,0,0,False,23.64175145899935,479,1273,1752,,1,1,False,20260220-092442,20260220-092442,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/113/113_refine_manifest.json
anthropic,claude-sonnet-4-6,114,False,True,2,2,False,2,0,2,True,77.14334166700428,4517,4947,9464,,1,2,False,20260220-092446,20260220-092446,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/114/114_refine_manifest.json
anthropic,claude-sonnet-4-6,115,True,True,1,1,False,0,0,0,False,9.392247666997719,581,725,1306,,1,1,False,20260220-092459,20260220-092459,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/115/115_refine_manifest.json
anthropic,claude-sonnet-4-6,116,False,True,2,2,False,4,0,4,True,100.92485908301023,3840,2986,6826,,1,2,False,20260220-092506,20260220-092506,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/116/116_refine_manifest.json
anthropic,claude-sonnet-4-6,117,True,True,1,1,False,0,0,0,False,42.75514170899987,439,993,1432,,1,1,False,20260220-092508,20260220-092508,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/117/117_refine_manifest.json
anthropic,claude-sonnet-4-6,118,True,True,1,1,False,0,0,0,False,38.75521108398971,511,700,1211,,1,1,False,20260220-092510,20260220-092510,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/118/118_refine_manifest.json
anthropic,claude-sonnet-4-6,119,True,True,1,1,False,0,0,0,False,12.893937417000416,412,1054,1466,,1,1,False,20260220-092549,20260220-092549,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/119/119_refine_manifest.json
anthropic,claude-sonnet-4-6,120,False,True,3,3,False,3,0,4,True,74.69306279199373,4421,2805,7226,,1,3,False,20260220-092551,20260220-092551,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/120/120_refine_manifest.json
anthropic,claude-sonnet-4-6,121,False,True,7,7,False,267,0,447,True,477.1285519170051,59128,57173,116301,,1,7,False,20260220-134008,20260220-134008,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/121/121_refine_manifest.json
anthropic,claude-sonnet-4-6,122,True,True,1,1,False,0,0,0,False,9.07526312500704,435,664,1099,,1,1,False,20260220-093647,20260220-093647,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/122/122_refine_manifest.json
anthropic,claude-sonnet-4-6,123,True,True,1,1,False,0,0,0,False,20.23465374999796,395,1751,2146,,1,1,False,20260220-092707,20260220-092707,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/123/123_refine_manifest.json
anthropic,claude-sonnet-4-6,124,False,True,3,3,False,0,0,0,True,16.95814058299584,2533,1584,4117,,1,3,False,20260220-092707,20260220-092707,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/124/124_refine_manifest.json
anthropic,claude-sonnet-4-6,125,True,True,1,1,False,0,0,0,False,13.009836459008511,453,1232,1685,,1,1,False,20260220-093656,20260220-093656,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/125/125_refine_manifest.json
anthropic,claude-sonnet-4-6,126,True,True,1,1,False,0,0,0,False,6.001592875007191,365,283,648,,1,1,False,20260220-093710,20260220-093710,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/126/126_refine_manifest.json
anthropic,claude-sonnet-4-6,127,True,True,1,1,False,0,0,0,False,4.827963917006855,377,204,581,,1,1,False,20260220-093716,20260220-093716,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/127/127_refine_manifest.json
anthropic,claude-sonnet-4-6,128,True,True,1,1,False,0,0,0,False,6.405326457999763,377,364,741,,1,1,False,20260220-093720,20260220-093720,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/128/128_refine_manifest.json
anthropic,claude-sonnet-4-6,129,True,True,1,1,False,0,0,0,False,11.270213625000906,479,1001,1480,,1,1,False,20260220-093727,20260220-093727,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/129/129_refine_manifest.json
anthropic,claude-sonnet-4-6,130,True,True,1,1,False,0,0,0,False,10.388165208991268,454,933,1387,,1,1,False,20260220-093738,20260220-093738,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/130/130_refine_manifest.json
anthropic,claude-sonnet-4-6,131,True,True,1,1,False,0,0,0,False,8.264418459002627,415,587,1002,,1,1,False,20260220-093749,20260220-093749,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/131/131_refine_manifest.json
anthropic,claude-sonnet-4-6,132,True,True,1,1,False,0,0,0,False,6.306754083998385,353,495,848,,1,1,False,20260220-093757,20260220-093757,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/132/132_refine_manifest.json
anthropic,claude-sonnet-4-6,133,True,True,1,1,False,0,0,0,False,11.412369166995632,424,726,1150,,1,1,False,20260220-093804,20260220-093804,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/133/133_refine_manifest.json
anthropic,claude-sonnet-4-6,134,False,True,2,2,False,1,0,1,True,30.397182917004102,2512,2965,5477,,1,2,False,20260220-093815,20260220-093815,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/134/134_refine_manifest.json
anthropic,claude-sonnet-4-6,135,True,True,1,1,False,0,0,0,False,7.8370090419921326,443,469,912,,1,1,False,20260220-093845,20260220-093845,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/135/135_refine_manifest.json
anthropic,claude-sonnet-4-6,136,True,True,1,1,False,0,0,0,False,4.575413459009724,420,110,530,,1,1,False,20260220-094037,20260220-094037,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/136/136_refine_manifest.json
anthropic,claude-sonnet-4-6,137,False,True,2,2,False,10,0,10,True,14.973496624996187,2331,1139,3470,,1,2,False,20260220-094037,20260220-094037,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/137/137_refine_manifest.json
anthropic,claude-sonnet-4-6,138,True,True,1,1,False,0,0,0,False,7.641900542002986,404,598,1002,,1,1,False,20260220-094041,20260220-094041,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/138/138_refine_manifest.json
anthropic,claude-sonnet-4-6,139,True,True,1,1,False,0,0,0,False,6.377011832999415,529,452,981,,1,1,False,20260220-094048,20260220-094048,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/139/139_refine_manifest.json
anthropic,claude-sonnet-4-6,140,True,True,1,1,False,0,0,0,False,11.837248374999035,380,1142,1522,,1,1,False,20260220-094051,20260220-094051,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/140/140_refine_manifest.json
anthropic,claude-sonnet-4-6,141,False,True,2,2,False,3,0,3,True,37.674488249991555,5023,4021,9044,,1,2,False,20260220-094055,20260220-094055,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/141/141_refine_manifest.json
anthropic,claude-sonnet-4-6,142,True,True,1,1,False,0,0,0,False,5.234604500001296,399,237,636,,1,1,False,20260220-094104,20260220-094104,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/142/142_refine_manifest.json
anthropic,claude-sonnet-4-6,143,True,True,1,1,False,0,0,0,False,9.203711666006711,466,765,1231,,1,1,False,20260220-094108,20260220-094108,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/143/143_refine_manifest.json
anthropic,claude-sonnet-4-6,144,True,True,1,1,False,0,0,0,False,10.3833369169879,452,796,1248,,1,1,False,20260220-094118,20260220-094118,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/144/144_refine_manifest.json
anthropic,claude-sonnet-4-6,145,True,True,1,1,False,0,0,0,False,8.318525958995451,415,525,940,,1,1,False,20260220-094128,20260220-094128,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/145/145_refine_manifest.json
anthropic,claude-sonnet-4-6,146,False,True,2,2,False,23,0,23,True,21.126633957988815,3567,1882,5449,,1,2,False,20260220-094132,20260220-094132,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/146/146_refine_manifest.json
anthropic,claude-sonnet-4-6,147,False,True,2,2,False,8,0,8,True,17.437974874992506,3135,1416,4551,,1,2,False,20260220-094136,20260220-094136,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/147/147_refine_manifest.json
anthropic,claude-sonnet-4-6,148,True,True,1,1,False,0,0,0,False,8.75671066599898,502,550,1052,,1,1,False,20260220-094154,20260220-094154,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/148/148_refine_manifest.json
anthropic,claude-sonnet-4-6,149,True,True,1,1,False,0,0,0,False,17.270294667003327,418,1412,1830,,1,1,False,20260220-094154,20260220-094154,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/149/149_refine_manifest.json
anthropic,claude-sonnet-4-6,150,True,True,1,1,False,0,0,0,False,16.989505666992045,401,905,1306,,1,1,False,20260220-094202,20260220-094202,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/150/150_refine_manifest.json
anthropic,claude-sonnet-4-6,151,True,True,1,1,False,0,0,0,False,14.243596542000887,411,963,1374,,1,1,False,20260220-094220,20260220-094220,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_ANTHROPIC/151/151_refine_manifest.json
deepseek_reasoner,deepseek-reasoner,1,False,True,2,2,False,6,0,6,True,48.953876125000534,2177,2253,4430,,1,2,False,20260220-100440,20260220-100440,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_DEEPSEEK_REASONER/1/1_refine_manifest.json
deepseek_reasoner,deepseek-reasoner,2,True,True,1,1,False,0,0,0,False,33.574784415992326,369,1596,1965,,1,1,False,20260220-100440,20260220-100440,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_DEEPSEEK_REASONER/2/2_refine_manifest.json
deepseek_reasoner,deepseek-reasoner,3,True,True,1,1,False,0,0,0,False,16.184749624997494,366,650,1016,,1,1,False,20260220-100048,20260220-100048,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_DEEPSEEK_REASONER/3/3_refine_manifest.json
deepseek_reasoner,deepseek-reasoner,4,True,True,1,1,False,0,0,0,False,27.40694008299033,373,1203,1576,,1,1,False,20260220-100048,20260220-100048,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_DEEPSEEK_REASONER/4/4_refine_manifest.json
deepseek_reasoner,deepseek-reasoner,5,False,True,3,3,False,4,0,6,True,96.26898941599939,2740,4656,7396,,1,3,False,20260220-100440,20260220-100440,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_DEEPSEEK_REASONER/5/5_refine_manifest.json
deepseek_reasoner,deepseek-reasoner,6,False,True,4,4,False,19,0,25,True,193.7001875829883,5519,9753,15272,,1,4,False,20260220-100440,20260220-100440,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_DEEPSEEK_REASONER/6/6_refine_manifest.json
deepseek_reasoner,deepseek-reasoner,7,True,True,1,1,False,0,0,0,False,27.766248792002443,346,1254,1600,,1,1,False,20260220-100514,20260220-100514,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_DEEPSEEK_REASONER/7/7_refine_manifest.json
deepseek_reasoner,deepseek-reasoner,8,True,True,1,1,False,0,0,0,False,22.215304957993794,342,1021,1363,,1,1,False,20260220-100529,20260220-100529,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_DEEPSEEK_REASONER/8/8_refine_manifest.json
deepseek_reasoner,deepseek-reasoner,9,False,True,2,2,False,21,0,21,True,90.33908695800346,2488,4463,6951,,1,2,False,20260220-100541,20260220-100541,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_DEEPSEEK_REASONER/9/9_refine_manifest.json
deepseek_reasoner,deepseek-reasoner,10,False,True,2,2,False,4,0,4,True,64.29908250000153,2183,3115,5298,,1,2,False,20260220-100551,20260220-100551,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_DEEPSEEK_REASONER/10/10_refine_manifest.json
deepseek_reasoner,deepseek-reasoner,11,False,True,2,2,False,4,0,4,True,102.7209288749873,1296,5134,6430,,1,2,False,20260220-100616,20260220-100616,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_DEEPSEEK_REASONER/11/11_refine_manifest.json
deepseek_reasoner,deepseek-reasoner,12,True,True,1,1,False,0,0,0,False,54.126156749989605,381,2683,3064,,1,1,False,20260220-100656,20260220-100656,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_DEEPSEEK_REASONER/12/12_refine_manifest.json
deepseek_reasoner,deepseek-reasoner,13,True,True,1,1,False,0,0,0,False,36.16092916599882,381,1726,2107,,1,1,False,20260220-100712,20260220-100712,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_DEEPSEEK_REASONER/13/13_refine_manifest.json
deepseek_reasoner,deepseek-reasoner,14,False,True,2,2,False,11,0,11,True,138.31995945800736,1921,6928,8849,,1,2,False,20260220-100748,20260220-100748,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_DEEPSEEK_REASONER/14/14_refine_manifest.json
deepseek_reasoner,deepseek-reasoner,15,False,True,2,2,False,4,0,4,True,75.929459417006,1454,3722,5176,,1,2,False,20260220-100749,20260220-100749,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_DEEPSEEK_REASONER/15/15_refine_manifest.json
deepseek_reasoner,deepseek-reasoner,16,False,True,2,2,False,4,0,4,True,34.340872374988976,1348,1545,2893,,1,2,False,20260220-100753,20260220-100753,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_DEEPSEEK_REASONER/16/16_refine_manifest.json
deepseek_reasoner,deepseek-reasoner,17,False,True,2,2,False,4,0,4,True,42.50060704200587,1242,1938,3180,,1,2,False,20260220-100759,20260220-100759,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_DEEPSEEK_REASONER/17/17_refine_manifest.json
deepseek_reasoner,deepseek-reasoner,18,False,True,2,2,False,8,0,8,True,78.12820470800216,2323,3789,6112,,1,2,False,20260220-100828,20260220-100828,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_DEEPSEEK_REASONER/18/18_refine_manifest.json
deepseek_reasoner,deepseek-reasoner,19,True,True,1,1,False,0,0,0,False,56.098496499995235,372,2759,3131,,1,1,False,20260220-100842,20260220-100842,/Users/chancelavoie/Desktop/AI_AGENT_Benchmarking_Compiler_in_Loop/api_loop/Generated_from_Prompts_API_LOOP_DEEPSEEK_REASONER/19/19_refine_manifest.json
